

0.9998690859; 0.1710822321; 0.5765753369; 0.5593605060; 0.4070298622
0.4953388990; 0.6545384835; 0.7308829155; 0.6576352388; 0.6880845114


0.6140742811; 0.3999463621; 0.4021751709; 0.9700850992; 0.4852572351
0.9063128333; 0.0105991696; 0.2148612909; 0.7964296681; 0.6912696864
0.3386816250; 0.7550939211; 0.5989446103; 0.9968714609; 0.5945911694


0.3169488754; 0.4559599061; 0.0410737137; 0.9533343842; 0.5790613304
0.9517153074; 0.0461100929; 0.6210609918; 0.4691968038; 0.8477379534
0.9406087736; 0.4291700093; 0.4771770690; 0.9874269245; 0.5133466142


0.5659024076; 0.2942605393; 0.3127308595; 0.9544820782; 0.9303347777
0.9437498785; 0.4619583095; 0.4021089217; 0.6425637546; 0.2610629188
0.2622656054; 0.4377542046; 0.4213447009; 0.6721594779; 0.7721828993


0.4000203826; 0.0030084390; 0.1483775616; 0.9999959774; 0.4564705375
0.8654434121; 0.0117368952; 0.5844326253; 0.7618840878; 0.7894249395
0.7746373092; 0.4502065712; 0.2956742382; 0.6461546265; 0.9413493772


0.5455605881; 0.3094422566; 0.2709509747; 0.9083214353; 0.1986269240
0.9520235217; 0.4375688133; 0.2393113152; 0.6055615561; 0.6961931584
0.7417661947; 0.8307722365; 0.6564418675; 0.9491484398; 0.6443451914


0.6009765992; 0.3753240653; 0.0639463068; 0.9625585078; 0.4581418970
0.9443386496; 0.5361504258; 0.4665803955; 0.4431639932; 0.4203665739
0.6322384111; 0.9994411104; 0.4501351416; 0.9608673302; 0.6312725740


0.5154655746; 0.2145269611; 0.1563862012; 0.9140951241; 0.3444532841
0.9039988877; 0.1880706491; 0.4874618607; 0.9704627501; 0.4160171908
0.0845478101; 0.3639884849; 0.5163937706; 0.8871641181; 0.8281385565


0.2086630671; 0.1692168892; 0.0133233293; 0.8251924762; 0.7267545077
0.9999999994; 0.5641783409; 0.1142150380; 0.8001413515; 0.7671378336
0.7422695295; 0.7004949225; 0.4232907075; 0.7107321865; 0.2999210041


0.7646318708; 0.0150782945; 0.1089145642; 0.9411696034; 0.6708032947
0.9301906431; 0.2229706110; 0.5173782987; 0.4753859936; 0.9177018840
0.6401096015; 0.4219713536; 0.5396939619; 0.9146691971; 0.6076953833


0.4269306201; 0.0387614390; 0.1031133267; 0.9547055533; 0.4142098985
0.9939612799; 0.0027561073; 0.2532650679; 0.5822944562; 0.5187904184
0.6578777004; 0.6538515682; 0.5533186376; 0.7533661238; 0.9290544007


0.5545959799; 0.3083735091; 0.0085285429; 0.8802132771; 0.0663939016
0.8061052515; 0.4183227754; 0.4448635334; 0.9296794133; 0.6615783978
0.9135277906; 0.5029546905; 0.5893667267; 0.7572228077; 0.9996356635


0.7621855372; 0.4769125622; 0.4073394714; 0.7744092296; 0.3919066184
0.8581322211; 0.3858143919; 0.6104423972; 0.7746402487; 0.2966779269
0.4803905024; 0.2471497544; 0.3045258678; 0.9826033275; 0.8438580962


0.6243691865; 0.2755755689; 0.1157325187; 0.9634621501; 0.5726719675
0.9784718449; 0.0112465396; 0.4885044475; 0.8237655398; 0.4124416344
0.4311791283; 0.6719933836; 0.5327808900; 0.9683443868; 0.9753855804


0.4802140360; 0.0576170630; 0.2299417272; 0.9213004589; 0.9683026762
0.7713318683; 0.4736631761; 0.2577378880; 0.6157811367; 0.8177397494
0.3979828833; 0.2527765881; 0.3067121458; 0.9991478174; 0.6751655641


0.7738803098; 0.3583061733; 0.0000612015; 0.9725748768; 0.1086065648
0.9577732490; 0.3386831116; 0.4563560400; 0.9897535911; 0.3714552759
0.8965076920; 0.5108353898; 0.3286532519; 0.9921319717; 0.9654768431


0.6647058345; 0.2405963413; 0.0000856716; 0.9518512879; 0.5061273828
0.9768453534; 0.2741652647; 0.5288058299; 0.6516060028; 0.9753752613
0.8437150760; 0.3707906938; 0.2485285233; 0.9385311614; 0.9929180234


0.9982108776; 0.0000158657; 0.1159919478; 0.8136591010; 0.6467127317
0.4291202377; 0.1468819383; 0.4942671626; 0.8516370203; 0.8444392964
0.9815888044; 0.2661699135; 0.2927718252; 0.9659595782; 0.9706358718


0.6072793430; 0.0006516757; 0.0619687614; 0.9744145478; 0.2998129024
0.8626290626; 0.1278401012; 0.5977356120; 0.6655198541; 0.6422261556
0.3703693134; 0.5578971251; 0.5517442327; 0.7342172540; 0.7723720413


0.5467087614; 0.2647529673; 0.2067006559; 0.9489285348; 0.3075643064
0.6685313143; 0.0399559843; 0.1847754977; 0.7432808258; 0.6661066881
0.9601825048; 0.3836577722; 0.0903645384; 0.5109451901; 0.9408506700


0.8022351257; 0.0035588706; 0.2433596654; 0.9560647011; 0.6467929756
0.5099088635; 0.0006900493; 0.4229751616; 0.8994460237; 0.9652616005
0.1201880096; 0.3698944691; 0.1222657960; 0.8602658465; 0.4415528922


0.4873686378; 0.0033369807; 0.0146295078; 0.7336221837; 0.0245485452
0.9991043969; 0.2582594656; 0.5117624211; 0.9759277552; 0.6464517234
0.4820703475; 0.7773990093; 0.4796915535; 0.6258441063; 0.6409139710


0.7895279851; 0.1539865888; 0.2400056826; 0.9963762918; 0.2960215059
0.6402321538; 0.3030718053; 0.9349653244; 0.5667717368; 0.0823091050
0.9565718027; 0.4672624019; 0.5046555536; 0.7153894051; 0.7271332484


0.6119815407; 0.0623466569; 0.1518761632; 0.9840934412; 0.4646216704
0.6735571953; 0.0065561275; 0.4678040535; 0.7732110892; 0.2725328072
0.6645180847; 0.1200323540; 0.9002329557; 0.8420454533; 0.7964627677


0.6570610957; 0.3434976711; 0.3055146652; 0.9883070735; 0.5444011591
0.6422498275; 0.1408577068; 0.3347921699; 0.7906059780; 0.9981524190
0.7817093539; 0.2406296780; 0.5415051697; 0.9940834194; 0.8556501355


0.8412137927; 0.0008651077; 0.0078035013; 0.7055444623; 0.2859392556
0.9908707456; 0.1559865180; 0.7676901382; 0.9117131739; 0.6376128796
0.6779481750; 0.2191189062; 0.6318715712; 0.9111580877; 0.7197362772


0.8922072715; 0.2027481354; 0.5855309480; 0.7726620132; 0.4822367404
0.9994906823; 0.3707428681; 0.3249774319; 0.4436403706; 0.6041959041
0.2581877695; 0.3843048298; 0.4457032628; 0.9939330446; 0.5613103792


0.7817128253; 0.0341238688; 0.3190245826; 0.9911200741; 0.5170976207
0.8930114480; 0.3093516414; 0.3272810638; 0.9084219854; 0.6024552240
0.7172947537; 0.4782830135; 0.9465417549; 0.9909907452; 0.9145386158


0.1926540099; 0.0391693681; 0.0917389396; 0.9815913974; 0.6407898717
0.5536441321; 0.0062957005; 0.5116589120; 0.9998926493; 0.6530891045
0.9839588000; 0.5354112605; 0.1680981018; 0.9982734434; 0.9750647601


0.9995773673; 0.0948835458; 0.3108863861; 0.9935353593; 0.4402776673
0.9650418182; 0.0068500659; 0.4513797761; 0.5325194643; 0.4876764160
0.8785660658; 0.3693272864; 0.0001571937; 0.9541638329; 0.8296360611


0.9983453879; 0.1015490595; 0.0369615775; 0.9991079632; 0.4985430491
0.7083062759; 0.1017331747; 0.3962738490; 0.6931503757; 0.4862218257
0.6651430011; 0.6540851636; 0.5126501335; 0.8852779744; 0.7385947141


0.8516577531; 0.1404794425; 0.0056541468; 0.9856252515; 0.2435528939
0.9637743353; 0.0023171909; 0.3519583599; 0.9254697339; 0.7974999067
0.9886765601; 0.4318684985; 0.1417405811; 0.9912977184; 0.9993016916


0.6835842022; 0.0014411744; 0.5195848542; 0.8112208297; 0.2680546154
0.8967902571; 0.5297497288; 0.5485812921; 0.6166822048; 0.9999802792
0.6229526981; 0.5302282870; 0.4939083471; 0.9579386789; 0.8320101121


0.9993967818; 0.0249880547; 0.2011009606; 0.9838177494; 0.3626192593
0.8112903592; 0.2003538940; 0.7350524885; 0.7903713398; 0.8223154254
0.5600878185; 0.2789170940; 0.0173114341; 0.6417447966; 0.8032311121


0.3939362295; 0.4882852870; 0.0324040498; 0.9219398233; 0.2486643685
0.8843012362; 0.0000181390; 0.9127223128; 0.6897130673; 0.4686372356
0.9682102327; 0.3382079693; 0.7388502471; 0.6184803300; 0.8090536074


0.9778514078; 0.3035080457; 0.3194384777; 0.7905044855; 0.5679314686
0.8287837061; 0.0002397709; 0.8372453846; 0.6464032093; 0.5539347471
0.8353445483; 0.5850714719; 0.5259626845; 0.9926703548; 0.7726951934


0.6510781834; 0.0019464173; 0.4867589948; 0.8357552834; 0.1820705636
0.3674569207; 0.0911913335; 0.7919583004; 0.9947720676; 0.2844953727
0.7515192121; 0.4773517925; 0.4582257992; 0.9521100925; 0.9880906682


0.8536687438; 0.2527776478; 0.1688852120; 0.9897592238; 0.6038031792
0.5965531334; 0.1811964409; 0.6994698341; 0.7785352764; 0.5478634811
0.5468512436; 0.7600541127; 0.1373200388; 0.9935996526; 0.5870377806


0.6910933727; 0.0142811278; 0.2076965556; 0.9998021996; 0.3600293004
0.8440623737; 0.2779358795; 0.8901796088; 0.7234860333; 0.4645735734
0.6501821250; 0.9276728627; 0.8148622630; 0.8765468421; 0.5754489528


0.9999502148; 0.1683295171; 0.0533178903; 0.9735816205; 0.4961408480
0.2406586067; 0.0331516557; 0.5754693632; 0.9984106435; 0.4646526570
0.9942725827; 0.0607431011; 0.4928232236; 0.8718599525; 0.9793581159


0.6979447309; 0.3042725404; 0.2358087376; 0.5289314192; 0.2414858941
0.8848622771; 0.2102026280; 0.7320384001; 0.6437015222; 0.2158618009
0.9060165082; 0.5214768339; 0.6332157778; 0.9767057723; 0.9006361026


0.5093584833; 0.0090598805; 0.1799162570; 0.9543511988; 0.4147869686
0.4997090801; 0.2676369770; 0.8124925852; 0.6873437798; 0.2097139305
0.7134323338; 0.2857503487; 0.4779032890; 0.9918721051; 0.7469245705


0.8649244746; 0.1356785864; 0.0032141147; 0.8689827254; 0.2345486274
0.2766355089; 0.1628268762; 0.3409009792; 0.4116330049; 0.7115692261
0.7515368466; 0.1886875862; 0.6993924415; 0.7214432575; 0.9995569097


0.6156903761; 0.0476371853; 0.2409304150; 0.9579243118; 0.7122949188
